ref_source,ref_drone,flight_id,test_drone,drone_cond,lap_selection,n_laps,smooth_w,p90_err_m,median_err_m,jump_rate,n_test_laps
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,1,3,6.848449857833522,1.5633663580470625,0.007379047933183333,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,1,5,8.624730749070386,1.6060359815278662,0.01791044776119403,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,1,9,7.578352249419169,1.6433408921757031,0.0028380953589166665,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,1,15,8.448755486789741,1.8026977354094385,0.01719826585003463,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,3,1,6.816303049867919,1.5865919811375235,0.002552933246171924,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,3,3,7.180734022450128,1.6890605978514277,0.009552104413767854,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,3,5,8.454430095029142,1.714727029351053,0.024329437544166194,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,3,9,8.33452557059059,1.8497094909573424,0.02209258734925609,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,3,15,7.94318037197895,2.0036751428707382,0.007669796738778478,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,5,1,8.481132324337466,1.695860276421861,0.04143184266875204,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,5,3,7.709565693820255,1.679588243446318,0.02963417385780707,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,5,5,7.204827335096565,1.6818617071438335,0.006254442075337597,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,5,9,9.408099687915955,1.878121074526291,0.03534274471851779,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,5,15,15.834733440529016,2.2673589682207975,0.07341430181374108,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,1,1,7.328528457031087,1.936044932330777,0.01168268941447942,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,1,3,7.638305616234438,1.8882617608144916,0.010628203770321165,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,1,5,7.5274878077967555,2.005868308625516,0.008129622781451637,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,1,9,7.748783597200693,2.217495362266096,0.018517984368641528,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,1,15,7.93599579534266,2.405012262731335,0.008854279917593449,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,3,1,8.70154476653781,1.869347840753908,0.02226006576226938,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,3,3,8.669279387106064,1.7758219099110188,0.018062912488829096,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,3,5,7.271408578331136,1.6586176936524335,0.018901790850524618,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,3,9,7.273243218525713,1.7539685559693499,0.008724488316419341,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,3,15,8.669310297060937,1.990148469702132,0.020348978531189364,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,5,1,6.715111387215973,1.6928958872993836,0.009565555352571137,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,5,3,6.725976364479801,1.73383634309666,0.008406033282439778,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,5,5,6.811821781026597,1.8861818895129332,0.016379852364496777,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,5,9,6.6366421761349015,1.7832224172743054,0.002312743037591861,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,5,15,7.643485438037993,2.1578944775736013,0.021248973680626743,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,1,1,7.328528457031087,1.936044932330777,0.01168268941447942,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,1,3,7.638305616234438,1.8882617608144916,0.010628203770321165,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,1,5,7.5274878077967555,2.005868308625516,0.008129622781451637,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,1,9,7.748783597200693,2.217495362266096,0.018517984368641528,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,1,15,7.93599579534266,2.405012262731335,0.008854279917593449,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,3,1,6.766145714151424,1.7821647079858824,0.007242545340300155,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,3,3,7.008925029860392,1.7900525559695122,0.020218783086246712,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,3,5,7.1223263644683925,1.8493067859907815,0.02140291570910047,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,3,9,7.512758991001415,1.933038583890531,0.024551300149955782,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,3,15,7.171388196639318,1.9721540699823474,0.007933407124138958,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,5,1,6.715111387216592,1.6928958872997129,0.009565555352571137,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,5,3,6.725976364480384,1.7338363430966883,0.008406033282439778,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,5,5,6.811821781027223,1.886181889513331,0.016379852364496777,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,5,9,6.636642176135088,1.7832224172744695,0.002312743037591861,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,5,15,7.643485438038713,2.1578944775738313,0.021248973680626743,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,1,1,9.912238519818123,1.7621180196389474,0.03916671756543357,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,1,3,20.98747362563412,1.7090279130994297,0.08094935400550311,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,1,5,12.225939689450707,1.6463704159111756,0.06425585975710285,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,1,9,8.04804080179773,1.726506876874981,0.023621138949824826,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,1,15,14.62532173295754,1.9906422872551275,0.0597373920770325,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,3,1,8.701544766537515,1.8693478407538962,0.02226006576226938,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,3,3,8.669279387105872,1.775821909911097,0.018062912488829096,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,3,5,7.271408578330953,1.658617693652238,0.018901790850524618,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,3,9,7.273243218525477,1.7539685559692064,0.008724488316419341,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,3,15,8.66931029706066,1.990148469701855,0.020348978531189364,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,5,1,6.715111387216306,1.6928958872995565,0.009565555352571137,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,5,3,6.725976364480143,1.7338363430966564,0.008406033282439778,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,5,5,6.811821781026924,1.886181889513144,0.016379852364496777,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,5,9,6.636642176135024,1.7832224172744144,0.002312743037591861,3
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,5,15,7.643485438038382,2.157894477573732,0.021248973680626743,3
